occurrenceID,life_history_stage
f8d9b829-c5f2-49bf-9296-fbf3af3be2e4,F4;_Furcilia_4
22ae59d0-7a68-4e7a-a7d5-b1cf5f3361c8,Z1;_Zoea_I
de29d466-7023-4bda-9483-57a5abac9b85,Z4;_Zoea_IV
81490c02-c8f5-474f-8a65-0e4d0299b688,Z5;_Zoea_V
2c0610a9-2b9d-4a4c-8f43-5207c2a07679,Z1;_Zoea_I
deb10150-95c9-4e34-a17b-b2fe444da303,Z2;_Zoea_II
d0b6f70d-5175-4c9e-8b46-75c875e9998d,Z3;_Zoea_III
8a7efe18-5d30-4dec-aff7-23cc734bc855,Z4;_Zoea_IV
cef5d9e0-1dd1-491b-9a1c-e340b8ed8d30,Juvenile
5ec1c831-29d4-459d-afef-4eb845f02424,Megalopa
be79bb90-5518-4ae0-b365-4a988e049e6e,Z1;_Zoea_I
77f72337-5fe9-4130-bdae-a36088bfe983,Z3;_Zoea_III
4a6781da-4d8d-4aac-acbf-c5ef26310ea2,Unknown
b2d47599-eba0-4f3c-95ef-c1b434ed1b03,Megalopa
05d19bc3-9823-438b-9ce2-73a469afa2de,F1;_Furcilia_1
b6443d80-3f11-41b2-a4b1-91e92f522003,Z1;_Zoea_I
f93249e6-8c81-4385-a778-cd36c9000744,Medusa
c994aeb1-cba9-48d0-b404-fdf19f14ed50,Z1;_Zoea_I
ab8640a4-2e80-4192-b67f-c324769624ad,Z3;_Zoea_III
1c9cfd2b-619b-4417-9705-8412bbed3cb5,Z4;_Zoea_IV
bd9e4373-8994-4272-8c99-68959fed6f85,Unknown
845e7d63-d0d9-4b5d-ac8c-2a138442e1cc,Larva
e68cbe23-9e50-491d-99cb-3d1155e82215,Adult
5f414bd3-55d8-46d2-8714-2802dfcb58cc,F1;_Furcilia_1
6686953e-3b2a-4fc8-9b58-67de709d6c96,F2;_Furcilia_2
ac4a2672-a9e0-4a30-a2e7-7e51dd5c36c7,F3;_Furcilia_3
50887719-e50a-4678-ae31-2d2212660e1b,F4;_Furcilia_4
f30c3080-c9ba-491a-a822-c188045a10aa,F6;_Furcilia_6
f94cfb30-830d-46a4-a56f-463af1ef6a20,F7;_Furcilia_7
bc9f1ee8-d786-4099-8cea-915a18d3cea3,Juvenile
7d4e126c-4a95-4359-a3f8-721a31629883,Z4;_Zoea_IV
b1a2d46e-5b2d-4c99-b61a-ba6a80160be1,Juvenile
c2ee2919-aab5-47ce-a83a-d3b7d68b34aa,Unknown
9cd2e856-e8ff-4522-a837-14e4876527bd,Adult
e1bafbbc-b5af-49f4-8d59-c6c358b4b50e,Male;_Adult
9854a575-b05b-4eb1-aa52-c0fa39f1c34e,5;_CV
2f4cb850-47ea-477a-8c6d-2d783814bdc0,Medusa
a64d1743-7af3-4da0-9faf-9ba28aff8404,Veliger
db3ee6ac-1a4d-4105-88ad-0342961cfa4b,Female;_Adult
b70f6a2f-0b5c-4231-b5e4-6675f8bde8c5,Male;_Adult
491fb3a2-5459-439d-a02c-736121a537d8,2;_CII
e58359f4-84ca-4a73-be35-71ba308f09c2,3;_CIII
ea5b94e5-70c4-4a69-866b-bb901ff37ee7,4;_CIV
bb7ff2cd-26f4-42cb-bca5-e582b47ea3b0,5;_CV
b6290e68-765c-45bf-9c11-dfc53f901185,Female;_Adult
3c2d41d0-0a5c-447b-a4d0-5234f83d768c,Male;_Adult
e3a6121f-803f-427c-be02-7e8c1e53548d,Nauplii
798b3413-cacd-4cb6-b73b-0cc61fd96629,Female;_Adult
72b45261-dc35-4a69-805c-ed33429dbc51,Male;_Adult
68b3bd74-9f2e-4cb3-b1b2-327d7c2a1eba,Cal1;_Calyptopis_1
0b6b16c3-802c-4f2e-8097-4fa50fd0a744,Cal2;_Calyptopis_2
0b6e8993-1464-4f01-b1a6-e7fd111fa9e8,Metanauplius
a738fec1-d284-4044-87de-3bf8bb1d9892,Egg
ed3fbac2-1b05-425a-b7cf-25e5462a3a6e,Unknown
f62e1aaa-a876-49ef-b66a-3a0e454c2620,Unknown
2e00cff5-da0f-4039-bb72-b9987d8fc7d4,Female;_Adult
eb7ae34d-d44c-4bec-a685-884a4abf38ea,Male;_Adult
d3392ef3-fb17-46e1-b6d5-ba1628615632,2;_CII
d93b2342-b29b-497b-b938-c3b05e835205,3;_CIII
8af681bb-55c5-484a-8f8f-c84915037735,4;_CIV
50e5e5a5-9bfc-4d29-b9c0-206ed41b9fe8,5;_CV
3df9c1c8-1528-4662-b766-b0a9cb3d28c9,Female;_Adult
774212af-dc1a-49a3-95ed-3846bd429855,Male;_Adult
ae676f65-baae-4a8a-9b8a-16cddc1198cf,5;_CV
cfb1bd51-06ab-4c1e-a452-d160ec277968,Copepodite
e48b62b7-2bed-4c43-a606-30e7741bf343,Unknown
110c4ac0-51be-42e2-86d0-4a0496862749,Copepodite
886ff0db-5ac4-438c-863c-bdb0f2e32aa4,Unknown
a2c5d348-ef38-4c63-9ccc-eaa8d7de67ca,Female;_Adult
aad09bd0-3ed4-4dea-9320-5840457debf2,5;_CV
70e6f040-2615-479e-8d7a-7f611333c182,Larva
b37aa927-f5a7-472b-a248-19cb28a1c10a,Female;_Adult
cc7fb4e6-5a56-4c2a-8714-3d13c032d520,Male;_Adult
fd3e2c66-618e-4f10-b7c7-3bed91dbb2c8,3;_CIII
2c7d54cc-abff-4725-bd40-11b985aa90c6,4;_CIV
e2032fa3-c853-43ed-83db-efdc74c10aa5,5;_CV
28287254-138d-4c3c-8f82-764214b6b7ee,Cal3;_Calyptopis_3
eac2af8d-25bd-4420-8928-ab74c5180e98,Female;_Adult
7352ff73-99a2-4f88-84ac-d2ca901c57ab,Male;_Adult
25cbb3c7-01b4-4f62-9d11-7b18c7d17d00,5;_CV
c12280aa-6879-4038-932a-538614aae705,Medusa
6a40faf1-db70-4ff4-b58c-ffbbebfdb55d,Veliger
4aa48816-7e68-4ac6-8780-577b42e68060,Female;_Adult
dffbd81e-e94f-40a9-a1c6-1c367b5025a3,Male;_Adult
0198afba-f195-4e3f-9e07-d953079481cb,2;_CII
382e1028-f90a-4927-845c-d4fc9f517dd2,3;_CIII
b5a514b7-f2c1-43d3-a080-8a73e165ac2c,4;_CIV
1481bdc9-70f9-403b-9236-ffe13568c0de,5;_CV
ee644764-e32d-48f6-947f-98d880093b36,Female;_Adult
1b1fbdc0-29aa-4842-bc07-15f18ff04680,Male;_Adult
9f3b745f-e004-4cdb-925c-cb01b21f1ecb,3;_CIII
3e74bb81-1f87-4b1a-99b0-7227d68716f1,4;_CIV
b00b0e5c-8832-48ca-803c-172a6f1efa6e,5;_CV
e356470c-7371-4fce-ac8d-a31f59c3ff55,Female;_Adult
29208b61-3a2d-4a37-8065-6a27ffedaab4,Male;_Adult
51c39835-0795-425a-95ca-af5b11b4d7db,Cal2;_Calyptopis_2
03481a47-283c-47cf-a2cc-1c74127e5420,Egg
e37d2563-abaa-47ba-9d70-6e6af05cd87c,Unknown
8a21c6a9-da18-48de-b118-5c0ea1e1c4cd,3;_CIII
f6e3c1af-f0d7-4b89-814b-23da643b24f8,Unknown
7c774bd2-5187-4ce5-9438-df78b5ff0463,Female;_Adult
50984c9c-00f5-47a6-a885-f0e33dc98b35,Male;_Adult
6c4a01c9-7164-4c4e-bad3-219a4b1f80a8,2;_CII
2bc77800-1710-4c10-af3d-376533621677,3;_CIII
def3deb2-9d8b-4049-b37d-7b8d6097b101,4;_CIV
48836dda-eda0-4ee8-9d3e-41e7ffa2f4e4,5;_CV
0eeafbda-fa7f-456f-952f-86840c67961a,Female;_Adult
234e1daa-96e0-486a-a6a1-36d72daf13c2,5;_CV
76d99c70-cb72-4d84-8b73-b42fbe83c20e,Copepodite
e50078c0-93d2-4dec-9c5b-7fc2618d4baa,Unknown
cef294fe-1d4f-4f53-95c6-65952eb428f6,Copepodite
82a4cf4a-3a67-4c70-9de7-23aece7ea975,Unknown
b0ad5886-988e-49fe-b430-1ae002b98d47,Female;_Adult
d5decb5b-6669-4d81-bb78-63f1b2044bd7,Male;_Adult
e15430f5-2f6e-4bf4-9d36-9c864c27e5a7,4;_CIV
2538ac63-68cd-412f-8a95-5cc5712364cc,5;_CV
3082d736-8b3f-4d9b-b2d8-4faf870aa5b5,Unknown
d8164593-5d8a-47bf-a713-bc8d34129f5c,Female;_Adult
09b90d85-921d-4bc6-8c50-34cf01478578,Male;_Adult
9163cab2-a3d6-430c-9406-9c3ce570f2f3,3;_CIII
fe444d0b-60f7-4137-b6d0-bc0525f84dd0,4;_CIV
2d4edd57-b233-4641-94b6-9b3919a9cce9,5;_CV
59045ea2-efa7-44db-8e8e-b8b2b8d21c9c,Cal1;_Calyptopis_1
dcefa025-536a-482e-a0c7-c063d4452eda,Cal3;_Calyptopis_3
3d150ea8-14bd-45dd-af52-5499126fff77,Female;_Adult
581db2f1-e8d5-4199-b20a-686d2aeb70f4,Male;_Adult
2afb31ec-267d-447c-bcde-3cdd612eac30,Veliger
627e0721-5a24-41bf-958b-a7e268a985f8,Female;_Adult
9128359d-c1dd-4b3e-8784-0ac88635f60b,Male;_Adult
81e906b2-913f-4811-bde8-96605b37ff3a,2;_CII
bc2a499a-4d54-45a4-852f-3bdf4bb69c99,3;_CIII
5b0310f0-30f9-402b-b630-55731ba08249,4;_CIV
d21667d3-252d-42b6-a955-825cb18a4680,5;_CV
ac8fea4a-3c67-40de-a7f2-4aadc7448d9d,Cyprid_larva
70d88f24-6c3b-42b5-b6b9-dd852a9dd333,Nauplii
2e882ec3-059d-4c27-a67b-a4735c5d7e56,Female;_Adult
32e22589-43c6-44f9-9c25-e38ad13f1c7d,Male;_Adult
4559c324-c4f9-4d08-b9a2-71868a944a9c,Cal2;_Calyptopis_2
8c909b94-95e4-4083-ae45-963e242e7cad,Cal3;_Calyptopis_3
1e3020c3-004d-4b33-8ef1-fc09301afc9b,Metanauplius
8ddc7f2b-c695-4c43-9f8a-f75db1eea61c,Unknown
ff22ec4a-aa29-4f96-b238-085622bd2a2e,Unknown
34377348-6dc8-4e3f-8905-b1c4e8dbdade,Unknown
55530b01-d2e8-4201-9f3a-196a0971827e,Unknown
256fc657-29b6-48db-a784-959e93a11677,Female;_Adult
23ae5942-dbeb-49b1-9a2b-0cdf9f10f1ba,Male;_Adult
9ff26fcd-294b-4c15-8769-17d0c4a6f838,1;_CI
0c04ea38-a76b-4b8d-a92b-b4b745f99b30,2;_CII
3e46cdf1-6947-46bc-81b4-91d569422d1a,3;_CIII
4a4a9247-0985-4ed2-88d3-c909e644e8cb,4;_CIV
1247a8c5-1a3b-4fa1-9130-8ad10517b47d,5;_CV
4286d409-04f0-4818-b838-1ab7be1f2f23,Female;_Adult
f22439b4-660d-4213-ad27-eb2d00c75a01,Male;_Adult
cb45e1a8-7d25-4572-b413-7105d3a725f6,4;_CIV
ab900885-9403-4023-8019-efe3b690c186,5;_CV
8d005a5d-3904-4913-92ce-c69f536be483,Copepodite
47d5b6aa-e60d-49fb-85e3-2f95133d6700,Female;_Adult
f2119aef-1728-4826-997b-03bfb5aa2444,Male;_Adult
0625fd2e-ec9c-49c6-a883-581d6c4f491b,5;_CV
91e424ab-1562-4f0c-92b3-304f5900ceb5,Trocophore_larva
6d6539e3-2ce5-4119-b63b-4609ec193f84,Unknown
0839c71d-1d8c-4c46-ad19-438a9fb45f52,Female;_Adult
ebd692f2-e02c-4d8f-8956-16c200e8ae98,Male;_Adult
6dbdf22a-2c9c-4c0a-9674-7d90c7be9a66,4;_CIV
833d4b3d-f8f3-49f6-93f9-ca30e3ae91ae,5;_CV
a058ff11-2474-46fc-81c9-921f5e760007,Veliger
69bdf305-1894-4d4d-90aa-b1b7de68c77b,1;_CI
b3bbecff-be8d-4763-b20a-e3bea9d697fc,2;_CII
7fb83d18-3a3b-4474-a30e-d4d69c6b337e,3;_CIII
a1fd7272-245a-4203-9205-6b71804d417b,4;_CIV
8a59a721-2cc1-412f-9f2d-01a87c58ac99,5;_CV
57633a8b-a4b8-45ee-845d-42da9534bf75,Female;_Adult
df7b913c-753b-45b4-b444-e84763102f74,Male;_Adult
07e4f12d-6201-476c-a2ef-a8542a4d0203,3;_CIII
fd7f1594-ef2a-4fe8-8269-024970e19dab,5;_CV
3c4abbd0-3650-4b30-9218-853824ae7a14,Nauplii
ca53af38-6d39-45d7-8579-d00b377ddb4a,Medusa
0c1d8bb3-e63a-4501-b524-425388a1e3f2,Female;_Adult
e34c19d7-7e5d-4549-8c92-066dbf5b1572,Male;_Adult
f4bd4ca3-ae06-498d-bc65-0ccf6ccbb93c,Cal1;_Calyptopis_1
0322d694-09bc-4b0e-91c8-b641216c038f,Cal2;_Calyptopis_2
a8ded945-6f59-4543-a1f2-fce89cbefcb4,Cal3;_Calyptopis_3
2e0b2d1d-9dc7-4de3-a0ea-21b437ac0b62,Metanauplius
b4293ec2-517a-4624-8831-ab49404a4a88,N2;_Nauplius_2
aa42bf8b-883b-4bba-a402-1a7d102b7cb8,Egg
18bcb0d8-e6cc-4be2-a598-d57af5ada2d3,Unknown
9a963bca-9d3c-4c74-91a9-7dd8cccf2a0b,Medusa
492a7d04-a803-48b2-b939-84e4cf3ca899,Female;_Adult
e4231895-4806-4a8e-ade6-ff9c2d1d067e,1;_CI
113c191f-8f73-4e81-a010-f0de667f4ad0,2;_CII
bae4d1c5-a3b3-4fa0-8680-412b4514e16e,3;_CIII
cda9ec8c-435b-45dd-88d3-82996ff472db,4;_CIV
54acdfc3-2cb4-49de-8836-7d5c1323012b,Female;_Adult
f98f95db-a6a0-4a8a-80f9-48aba6269fbd,Male;_Adult
022ec22c-6662-488c-91a2-f44d9f078100,4;_CIV
356a6e7f-058d-47e3-a524-ea0428e86137,Copepodite
f67d0c63-963a-4139-a578-a44ca78be1f6,Female;_Adult
b192d694-ab96-4533-b169-4ef9ab71fc94,Male;_Adult
10721893-5aba-4247-9548-2c015dca28a1,Adult
c273cd80-25ac-4134-9aba-1b46322275a5,Trocophore_larva
bb10647c-b60e-498d-bb5f-d69a70f88e15,Female;_Adult
20258485-c719-4a0f-9649-5d1074962fcb,Male;_Adult
081ac8d2-78e7-42ac-ab28-b5547f2cbded,4;_CIV
1470c093-b79f-4f59-9339-496b02655486,5;_CV
b61599c1-469a-4d3a-9b5d-18a3959c6e36,Medusa
75a2d246-7bc3-4e49-8da5-3d6221cdaac9,Z1;_Zoea_I
4fea0004-1e56-41a9-a6da-87e701dee853,Unknown
1186d6e8-44f1-4cc6-8395-2a98f03a18c2,Unknown
2b3086b6-5e9e-4c9e-aea3-8d4a9e09029a,F1;_Furcilia_1
e1d6af50-1ed4-40ce-b0b7-664b83a3ca1e,F2;_Furcilia_2
d4a3b08d-be4c-4f08-b58b-6e94a0231a03,F3;_Furcilia_3
e0f06d76-11fa-4a9b-8211-aa60fbb0a288,F4;_Furcilia_4
fc3bb808-e0fe-4c50-b94e-f0ae56e7ebad,F6;_Furcilia_6
73383b52-9e57-492c-b3ff-6d13ceefd3e4,F7;_Furcilia_7
d9090645-6909-433b-b3a6-458eed049615,Juvenile
76f34b98-17e4-4f08-910c-b54cbc5bcce1,Z2;_Zoea_II
6ec972f2-4fc3-4480-94a7-e35f8e0241bb,Z3;_Zoea_III
a625cbc3-5c61-4ee0-bf87-ffa6333657f7,Unknown
19e71d22-be86-4c0e-b8a9-934ba97be144,Female;_Adult
41b8fd6f-8d2f-448d-a522-b5b08f23243a,Male;_Adult
e45fbbbe-8545-401d-97b9-6a407e9435b0,Medusa
9d0e0a31-8932-4b66-849c-0c2fd5d5cbee,Veliger
d7541f11-8ffa-4f0a-ad69-229584a6d3da,Cyphonaut
afa2281a-1a5d-4e01-a1a0-43faaf1417b1,1;_CI
6bc18d67-a2fe-4ab0-90b4-1346c4579d62,2;_CII
87f951d0-b71f-4231-83b1-e0e4f7ec20bc,4;_CIV
42c94168-14b7-45b7-acb3-49ba2cec65f6,5;_CV
2d64982f-f09a-492c-816b-c52dd81c525f,Female;_Adult
bd689fb1-02d0-4ce1-ae8e-b96b3d055d80,Male;_Adult
a4cf5bd8-f2a5-4d4c-b2ad-34904091563c,2;_CII
98833f6f-b0f0-4ed4-b3fd-9e86c553a24d,3;_CIII
185a2e5f-3093-4a5e-a7cd-d9e038bb9af1,4;_CIV
55598329-f3b2-4bd5-967d-7a311cd71f83,5;_CV
4c75e968-1caf-4f66-a2ae-48fecbf84333,Nauplii
6478b1a4-d0ef-481f-8d1f-85821c895836,Female;_Adult
9667a4e7-7dc5-4e90-9306-f083f64f998e,Male;_Adult
d34ebebc-2921-4b6c-a524-4a6f89190d0d,Copepodite
8548bf5f-44f2-409c-ac67-7ef4cdea5408,Pluteus_larva
6b1022a4-da14-4cc4-8055-d4ae6f362407,Cal1;_Calyptopis_1
a81559b4-2e35-48f6-960e-f99df32afb88,Cal2;_Calyptopis_2
82ebfa64-01e2-4ab9-bb5f-358e0671bf23,Cal3;_Calyptopis_3
f4ddfd29-44bd-453f-a335-18ebdc110b06,Metanauplius
e7d9076f-d2aa-4dd5-a3e6-6dca920f5288,N2;_Nauplius_2
8b6aa141-6830-448f-b399-d31025217a84,Unknown
34fe1dce-2089-404d-9c8c-723ab71983b0,Unknown
08181c3d-837f-44c4-899b-0f0b635b471f,Unknown
f436b031-8f13-4290-a705-0d864cfe1fd7,2;_CII
55c78d56-fdb0-4782-8581-180e5e013f62,3;_CIII
62de69c0-b7d0-4e6d-bdda-1f9f3b9670f3,4;_CIV
d1ba4371-f371-4ab9-a0b6-3be207360fb1,Female;_Adult
ea619af0-3c51-4467-980f-82d175af4efb,Male;_Adult
eebfefe2-ceb9-4e68-b0a9-206b230ee258,4;_CIV
e6c21163-ca7e-428a-b2b9-6568af0979a1,5;_CV
ba623cbf-08e0-458c-aea6-d3ccf1e91499,Copepodite
24ecd76c-e692-4e70-b4af-b5a876d89c32,Male;_Adult
eda48568-e6fe-4a9b-925a-c978156b876c,Female;_Adult
1d2e7f6a-343a-4d8e-af05-2deca184efa3,Male;_Adult
44cdc745-4233-4475-8f0d-0ff68ace4279,4;_CIV
d3677753-01f6-48a1-a828-bada0cb9924d,5;_CV
dfe0fe8b-49b1-4a7d-936c-6a37db8ed3c0,Adult
db031c15-0f21-4cb7-958b-2342a033cc91,Trocophore_larva
5de588c2-1197-4977-882d-a4294ee406cf,Unknown
35e04f50-14fe-4cda-b5d1-f56790e9a874,Female;_Adult
bb298eaa-dfc5-4b45-8e2f-2579333e4e05,Male;_Adult
3be705a4-7b25-4252-a422-b27f9bbf556a,4;_CIV
43d6a6fa-442e-42eb-b913-b05253efb71b,5;_CV
bc0af56f-b0ad-4830-829c-dea08976e864,Medusa
cf457662-6a61-4d8c-9653-1a7d365e8551,Z1;_Zoea_I
641dd0ab-8dc9-4abc-b984-50358958f53e,Unknown
e8083734-4e2b-49b1-9ab6-d3da9ec794e8,Unknown
d410f79a-dc42-45a9-98e6-5e93b4c4dbf6,Unknown
12af43e8-a4c1-4ca9-bd77-9a017588cbfa,Adult
649be75b-0988-4acc-8525-2a1117ff68ea,F1;_Furcilia_1
3b3fb699-2f04-430f-a834-f4d03ece562e,F2;_Furcilia_2
3280a50c-8bd4-48e7-add3-a2e1b214b88a,F3;_Furcilia_3
d13147d9-c9c4-4bf9-942c-2a683a9b4611,Unknown
9fbf9dea-a064-4c2f-bf44-be5ef79c86b0,Zoea
c859878e-0fa4-4e5b-badc-afc9da179841,Female;_Adult
8798b7a3-24d9-46a0-b5ca-6dc0236313b3,Veliger
daa022bd-64fa-4d43-b5d4-0544d36aa322,1;_CI
38ed0c2d-0524-4e28-b238-b43c48e50515,5;_CV
3caef4b7-4ced-4f01-9e2e-c7eff90d7ca1,Male;_Adult
2653d7f5-8bbd-4162-b1ec-122177729480,2;_CII
686a95eb-c934-4071-b929-4e045a9b05fc,3;_CIII
d513a741-9cf6-4b3e-9cd7-2c187be6fb74,4;_CIV
8967d97a-e455-4643-b242-e917291bc840,5;_CV
51b89bf5-bd39-4132-aefd-8deea09df7bf,Nauplii
526ece7e-130a-43ad-8779-1f2280f69035,Unknown
d17d60e6-2e4c-4ac9-a3c0-76c30bd639ac,Female;_Adult
0bc11085-3ce9-41e6-9487-0a783f64ff31,Male;_Adult
b191d304-530c-42b0-8cf2-e525cf2ad83a,Copepodite
943c568f-1cf8-4a76-aae4-bddddb3e4ea7,Pluteus_larva
753ef177-2d4b-48d7-9da1-7e41d168ba8e,Metanauplius
9423cfd0-9cfa-44a5-a9f7-9b4dcc5957bf,N1;_Nauplius_1
82b09bc9-9f97-421f-ac18-d9bdcf2d4ea7,N2;_Nauplius_2
e6b7ce57-4192-4452-8083-f1c4a18ef78a,Unknown
6e7af042-c086-4cd5-bb5a-71f281249801,Unknown
027979f9-dad2-4009-9ecf-c3b1aab55251,Unknown
da815035-13bb-44b9-8bcd-70cb147bbc96,3;_CIII
06cc5171-087d-4640-ab06-99df653263f5,4;_CIV
0b2b6700-5900-4034-9c50-309b32d30f5c,5;_CV
f22ec5d3-9c86-4206-8cb0-0e289b60351c,Copepodite
e9fa0c86-6225-4da8-9360-f72c72917945,Female;_Adult
0f5657c3-ff70-4c35-853d-f98a41defa45,Female;_Adult
c64c3610-c37d-4914-8510-167205602dbb,Male;_Adult
ed49a561-80be-4af4-86b6-a72a4c128bfc,3;_CIII
64074409-dd53-44f1-8000-134133942971,4;_CIV
e083acee-a24b-4cc3-ad5e-4e030f253025,5;_CV
86b740bb-30a1-4f5d-ac3e-64de7c352edd,Unknown
e08463c0-5258-4d6a-9bca-17f0d40d5fab,Female;_Adult
a6a36704-0e9a-4a09-93a2-cda78e014f0a,3;_CIII
4c36abe4-d316-4455-a8fb-381a8d16607f,4;_CIV
cb821e63-41d2-4eb1-ab05-c66172f94a25,5;_CV
a87bf733-fd7b-4243-8dc3-8add83dac305,Z1;_Zoea_I
9ed194db-931e-4b17-a92c-18d418250516,Z2;_Zoea_II
a5cf7bcc-9340-4b6c-bbf9-3e7888086125,Unknown
d92a473f-7125-4cc1-be22-ba40934f55a5,Unknown
9b8bfca2-ca43-4a2d-972c-855c401e273b,Unknown
c9b53070-b8ad-49f2-8f3d-dccbc9cc3b66,F1;_Furcilia_1
132d8e60-2989-48f5-9807-7df2c3425ecd,F2;_Furcilia_2
e01076d1-14c1-4acc-a7bb-87e58b02e71c,F3;_Furcilia_3
3d8eba43-7a6d-4e8e-aefd-9b8d533ebcea,F4;_Furcilia_4
0834fb75-3147-46ec-b07d-c64ba7443190,Z1;_Zoea_I
1c26cd0d-08de-4b6a-9924-ddab34154ebe,Z4;_Zoea_IV
c3f4cb82-ac9f-4030-8ba6-9177e3cdc600,Z5;_Zoea_V
406de819-925f-4775-95b5-c697489efb52,Z1;_Zoea_I
6ae86f4e-8faa-441a-b352-941d12c56723,Z2;_Zoea_II
de025576-e81e-4218-b312-cb2f2dd95c4d,Z3;_Zoea_III
dcea3155-898d-4bf5-9520-284f1a31d68a,Z4;_Zoea_IV
ae7977e8-1137-4c8a-81d4-f24cb61d5aa5,Z2;_Zoea_II
32a9ec11-0454-406b-922d-bcc50ebbc8d0,Z4;_Zoea_IV
3a7993bb-bafc-4358-89f6-bf97718142dc,Unknown
baf24004-7f2a-439e-93b3-112813bc0716,F1;_Furcilia_1
936ff79a-18a5-4718-b9ef-e74fc10a4723,F2;_Furcilia_2
b39e7483-6aa4-4599-b2ba-ffb8ed396436,Z1;_Zoea_I
bbe2260b-7579-4af5-8b9d-21badcae58e5,Unknown
c87b9dfe-5df2-41f1-84d3-f1f0299a47ce,Unknown
c341ee5c-8a67-4c23-809c-cd75d545bd8f,F1;_Furcilia_1
4493ed4e-e800-4575-bf6d-b32ad972724f,F3;_Furcilia_3
f7b0d736-2596-4346-94d8-d9035dd99471,F7;_Furcilia_7
7358aa16-a659-4659-9972-ddd95db42dc7,Z1;_Zoea_I
ec524410-c943-47ca-bbc3-500e9b4e2cfc,Unknown
2a3d6b57-9d88-404a-949a-c80634d0b82d,Zoea
5be359f2-f984-4453-b157-60941f516338,Larva
6483b57e-63ec-455c-bcea-20382769e156,Female;_Adult
0ab455b1-7a5e-4e10-a0a3-c9c27144112a,Veliger
6c0528a5-7b6d-4c3b-93b2-5ff71e141c3f,Female;_Adult
602a9f0f-70fc-4592-879d-b718099fd14c,Male;_Adult
466d3ab5-027f-46b7-8c52-7701a6ea5bf8,5;_CV
8c6d5dd2-db6f-48c2-ba41-db1afde3f1f5,Female;_Adult
dfa56885-ed4e-4908-8009-a24f0607f0f7,Female;_Adult
4d05ea8d-b99b-43d9-b2b4-f85093ecaaf3,Male;_Adult
2646505d-b39c-4265-9159-9ad89b2a4a5e,Cal3;_Calyptopis_3
b6d86ab6-82d5-488d-ab5b-f1a2f90b08b8,Metanauplius
281ac9c8-d192-41e8-bbea-39abb981aa5c,Egg
b908ea29-e62d-4369-9449-84c1428d83dc,Unknown
0c3a72ca-7e7e-4b56-bcdc-8b8a16d3c049,Unknown
7326fabc-e526-4585-b7a9-68f4e07a920b,Female;_Adult
ecc7c1b3-a122-4fee-8065-d523912d948f,Male;_Adult
2d9eaaff-dc1c-4cf4-b66f-8c1da38092b2,1;_CI
941dcf9a-77b6-487d-8bb9-d0a1aa94f82d,2;_CII
cb19f807-e207-4c01-ae45-fb79e89b5b57,3;_CIII
9ec25e2b-7a26-49bc-aa58-4635136a070b,4;_CIV
e6540259-4c59-4618-919f-47502c75d50a,5;_CV
97345aac-08ae-4926-b2b1-ca8798a33c27,Female;_Adult
97def574-dd31-409a-a934-62e0852e4faf,Male;_Adult
fbbcbb47-a26c-48c3-8344-2618caa6c17f,4;_CIV
20585a1e-62f0-481f-b76c-7e02a2310cd5,5;_CV
23282165-7064-4a5f-8544-eae452f1a4a3,Copepodite
3d2b2230-b402-4411-9a4c-ab96f1a7d8a1,Female;_Adult
8b27e3bb-b60b-49b3-9e2b-2e759923f05f,Male;_Adult
fc1fa7de-25a4-4021-ad60-45c5498a3ff7,Copepodite
32e32619-afd6-4dae-8b3e-704df4880576,Unknown
8fca8c65-81b5-4b72-9c51-fb70b702c732,5;_CV
2cd313c7-57ea-4480-a3e9-55761831b850,Female;_Adult
97601709-f325-42fb-af3c-06aedef64c92,Unknown
2a8bed5b-0a7c-4b06-a2f1-44840e0ba97f,Z1;_Zoea_I
3180ee62-944e-483b-bb8b-596a01acc53f,Z2;_Zoea_II
5045f78b-6ce2-44bf-a150-12e6a860edb3,Unknown
4891af3b-b968-4b23-a7ed-4382ab5c9fb2,Unknown
4e7cfd51-3639-479e-9af5-9beee02b368b,Unknown
a7a2dbb5-cee6-46ab-8843-9e0de730b788,Unknown
87764442-a6bf-4b30-9e4a-dd435457b50f,Adult
d26d82cb-d09a-4ea2-af63-dac4ea4b3551,F1;_Furcilia_1
62408b0c-6f83-4960-bff5-edc7a2fd47c5,F2;_Furcilia_2
21d7fc1d-b1d6-439f-8379-5dfa296bbb6e,F3;_Furcilia_3
5852679d-be9b-4309-b45b-2c670529ac7f,F4;_Furcilia_4
52f6ab39-efb5-4cd5-a62a-b15942349bab,F6;_Furcilia_6
4d3639f1-697a-40e7-9693-fafae5682f49,Juvenile
b77aba4b-998a-49de-92f2-ad9d9b245644,Z1;_Zoea_I
5dc746e3-10cc-4944-b6d9-140f0a67f49e,Z1;_Zoea_I
2c2e3825-da6a-409c-b5bd-1ef469c74247,Z2;_Zoea_II
b2f6796d-f335-4a91-b753-b5f809162bbc,Z3;_Zoea_III
16f60d7d-6b75-492e-8ef4-0787800cb70f,Z4;_Zoea_IV
3be05210-566a-4d6f-8e10-e30f3396cde8,Unknown
578d0a08-81e6-42f2-9eb0-59ec6ec3bed1,Z1;_Zoea_I
307605a4-d107-4a34-93cb-f6c0ff1ef6eb,Unknown
56500782-105d-4f9c-9fc8-3df2cd14fc7b,5;_CV
5974a138-973f-4613-be26-075ed5148933,Veliger
